emp_no,first_name,last_name,dept_name
485185,Ziva,Frijda,Sales
485188,Jianhao,Marrevee,Sales
485188,Jianhao,Marrevee,Sales
485189,Sigeru,Kemmerer,Sales
485190,Yongdong,Petereit,Sales
485191,Yonghoan,Cochrane,Sales
485192,Ronghao,Alpin,Sales
485195,Pranjal,Nanard,Sales
485198,Snehasis,Vadhan,Sales
485205,Yefim,Taneja,Sales
485205,Yefim,Taneja,Sales
485212,Magdalena,Besancenot,Sales
485214,Yurij,Marquardt,Sales
485238,Heather,Gargeya,Sales
485244,George,Bage,Sales
485245,Tesuro,Capobianchi,Sales
485247,Jiakeng,Marchegay,Sales
485251,Cedric,Kenevan,Sales
485271,Luerbio,Kushner,Sales
485299,Lakshmi,Peternell,Sales
485299,Lakshmi,Peternell,Sales
485309,Ute,Rahier,Sales
485330,Guttorm,Stavenow,Sales
485341,Mohammed,Validov,Sales
485347,Howell,Bednarek,Sales
485347,Howell,Bednarek,Sales
485359,Francoise,Milicia,Sales
485363,Mikhail,Serre,Sales
485367,Carrsten,Comellas,Sales
485369,Hyuckchul,Schonegge,Sales
485372,Mingdong,Staudhammer,Sales
485381,Aral,Vingron,Sales
485386,Sadegh,Wynblatt,Sales
485387,Hatim,Wendorf,Sales
485387,Hatim,Wendorf,Sales
485390,Honglan,Wixon,Sales
485401,Vojin,Cangellaris,Sales
485404,Bangqing,Hebert,Sales
485405,Vidar,Vigier,Sales
485418,Marin,Przulj,Sales
485430,Sastry,Rissanen,Sales
485436,Boguslaw,Ginesta,Sales
485443,Guangming,Lyonns,Sales
485460,Przemyslawa,Karner,Sales
485467,Rayond,Peac,Sales
485469,Chaosheng,Mitchem,Sales
485471,Jaroslava,Marchegay,Sales
485476,Wilmer,Fortenbacher,Sales
485487,Goetz,Roohalamini,Sales
485500,Kristian,Kroon,Sales
485523,Poorav,Rosaz,Sales
485540,Dines,Massonet,Sales
485544,Krassimir,Spell,Sales
485547,Ayonca,Verspoor,Sales
485547,Ayonca,Verspoor,Sales
485559,Premal,Gist,Sales
485568,Inderjeet,Oskamp,Sales
485584,Uzi,Aingworth,Sales
485602,Baoqiu,Murillo,Sales
485604,Shem,Tagansky,Sales
485621,Bader,Bratsberg,Sales
485625,Huei,Michaels,Sales
485625,Huei,Michaels,Sales
485640,Fei,Rosiles,Sales
485646,Masadi,Farris,Sales
485664,Ranan,Stentiford,Sales
485672,IEEE,Staelin,Sales
485681,Fen,Flowers,Sales
485692,Erzsebet,Valiente,Sales
485696,Susanne,Nitta,Sales
485704,Adit,Murtha,Sales
485704,Adit,Murtha,Sales
485707,Reuven,McClure,Sales
485708,Steve,Tagansky,Sales
485709,Maris,Peternell,Sales
485712,Arch,Gien,Sales
485729,Demin,Dayang,Sales
485742,Mana,Bernardinello,Sales
485742,Mana,Bernardinello,Sales
485746,Kristen,Katalagarianos,Sales
485748,Wojceich,Miculan,Sales
485754,Perla,Randi,Sales
485757,Fumiya,Ratnaker,Sales
485769,Kinh,Wroclawski,Sales
485772,Gio,Spieker,Sales
485773,Shalesh,Denny,Sales
485776,Shunichi,Schach,Sales
485777,Piyush,Siepmann,Sales
485786,Masanao,Kobuchi,Sales
485798,Barun,Georgakopoulos,Sales
485798,Barun,Georgakopoulos,Sales
485803,Manton,Hasham,Sales
485805,Wonhee,Zizka,Sales
485807,Hyuncheol,Dulin,Sales
485810,Rasikan,Gunderson,Sales
485820,Mitsuyuki,Chinal,Sales
485822,Alenka,Koyama,Sales
485823,Xiaobin,Miara,Sales
485844,Tsvetan,Monkewich,Sales
485846,Vishv,Gecsel,Sales
485846,Vishv,Gecsel,Sales
485853,Uno,Chepyzhov,Sales
485888,Toshimi,Esteva,Sales
485894,Kersti,Vecchi,Sales
485904,Anyuan,Cannane,Sales
485907,Supot,Plavsic,Sales
485911,Perry,Haumacher,Sales
485912,Keung,Champarnaud,Sales
485926,Hilari,Beausoleil,Sales
485932,Chenye,Gilg,Sales
485934,Sushant,Stassinopoulos,Sales
485936,Lokesh,Panangaden,Sales
485936,Lokesh,Panangaden,Sales
485940,Mayumi,Delgrange,Sales
485942,Raimond,Merks,Sales
485946,Pranay,Munch,Sales
485948,Idoia,Borstler,Sales
485952,Luigi,Vidal,Sales
485968,Zhongwei,Sankaranarayanan,Sales
485975,Vincent,Peral,Sales
485997,Filipe,Parfitt,Sales
486012,Ramzi,Shanbhogue,Sales
486041,Divine,Nitsch,Sales
486044,Branimir,Lorch,Sales
486046,Shigeichiro,Uehara,Sales
486062,Subhash,Luders,Sales
486067,Dhritiman,Lichtner,Sales
486067,Dhritiman,Lichtner,Sales
486070,Pasqua,Diderrich,Sales
486071,Tse,Thambidurai,Sales
486083,Morrie,Rosenbaum,Sales
486099,Tetsurou,Garnick,Sales
486101,Gita,Stifter,Sales
486103,Snehasis,Dalphin,Sales
486136,Steve,Nitsche,Sales
486140,Giap,Wiegley,Sales
486143,Fai,Decaestecker,Sales
486143,Fai,Decaestecker,Sales
486146,Billie,Coullard,Sales
486147,Nidapan,Lubachevsky,Sales
486152,Saeed,Guenter,Sales
486153,Zorica,Gien,Sales
486153,Zorica,Gien,Sales
486162,Weidon,Brender,Sales
486166,Akeno,Berztiss,Sales
486168,Suvo,Roison,Sales
486174,Mabo,Sinitsyn,Sales
486176,Rayond,Babb,Sales
486184,Hideo,Serna,Sales
486191,Giri,Collette,Sales
486198,Jaroslava,Danner,Sales
486198,Jaroslava,Danner,Sales
486202,Subbu,Michaeli,Sales
486203,JoAnna,Gajiwala,Sales
486205,Bodh,Baez,Sales
486207,Fumino,Valtorta,Sales
486207,Fumino,Valtorta,Sales
486210,Minghong,Marletta,Sales
486215,Kiyokazu,Zschoche,Sales
486225,Rosita,Asser,Sales
486225,Rosita,Asser,Sales
486246,Shaw,Birch,Sales
486249,Claudi,Flexer,Sales
486253,Rosalie,Nicolson,Sales
486257,Chikako,Caine,Sales
486259,Branimir,Zhang,Sales
486262,Akeno,Genther,Sales
486266,Matk,Peron,Sales
486276,Huican,Keustermans,Sales
486278,Theron,Schaad,Sales
486282,Lansing,Danley,Sales
486283,Demin,Berstel,Sales
486284,Venkatesan,Peternell,Sales
486284,Venkatesan,Peternell,Sales
486288,Behnaam,Ritzmann,Sales
486307,Mart,Ruemmler,Sales
486315,Sadok,Chorvat,Sales
486315,Sadok,Chorvat,Sales
486316,Lijie,Lortz,Sales
486327,Aris,Pero,Sales
486331,Youssef,Fontan,Sales
486331,Youssef,Fontan,Sales
486335,Teunis,Kushnir,Sales
486337,Genta,Morrin,Sales
486345,Marsal,Brodie,Sales
486363,Nechama,Ambroszkiewicz,Sales
486363,Nechama,Ambroszkiewicz,Sales
486364,Rosalyn,Ramras,Sales
486366,Foong,Billawala,Sales
486367,Lijie,Sigstam,Sales
486372,Hsiangchu,Renear,Sales
486378,Tuval,Leslie,Sales
486393,Kristinn,Aloisi,Sales
486423,Kasidit,Taneja,Sales
486423,Kasidit,Taneja,Sales
486426,Elvia,Zirintsis,Sales
486429,Debaprosad,Wossner,Sales
486438,Qunsheng,Prampolini,Sales
486452,Petter,Sundgren,Sales
486456,Elrique,Bernick,Sales
486463,Basim,Christ,Sales
486481,JoAnna,Gelosh,Sales
486494,Gererd,Vural,Sales
486496,Jaques,Marshall,Sales
486509,Mahendra,Mayerwieser,Sales
486512,Sangeeta,Casley,Sales
486516,Shih,Kitsuregawa,Sales
486517,Zhilian,Ramras,Sales
486518,Florian,Pashtan,Sales
486518,Florian,Pashtan,Sales
486519,Vugranam,Setiz,Sales
486522,Uinam,Rahimi,Sales
486531,Hatem,Siepmann,Sales
486537,Mayuri,Orlowska,Sales
486537,Mayuri,Orlowska,Sales
486540,Maik,Matzke,Sales
486549,Morris,Quadeer,Sales
486553,Toshiki,Schiper,Sales
486553,Toshiki,Schiper,Sales
486561,Jordanka,Sommen,Sales
486562,Radoslaw,Angelopoulos,Sales
486562,Radoslaw,Angelopoulos,Sales
486568,Kiam,Pappas,Sales
486570,Shridhar,Herber,Sales
486572,Tianruo,Tyugu,Sales
486583,LiMin,Suri,Sales
486583,LiMin,Suri,Sales
486586,Zhenbing,Muchinsky,Sales
486602,Serap,Fabrizio,Sales
486611,Yuqun,Pappas,Sales
486620,Torsten,Pluym,Sales
486630,Tommaso,Mateescu,Sales
486631,Elgin,Szmurlo,Sales
486638,Arnd,Luon,Sales
486639,Chirstian,Kolvik,Sales
486644,Jinxi,Coullard,Sales
486651,Tse,Bennet,Sales
486658,Neelam,Pfau,Sales
486658,Neelam,Pfau,Sales
486662,Neelam,Brookner,Sales
486674,Adamantios,Luke,Sales
486679,Aleksander,Kavvadias,Sales
486679,Aleksander,Kavvadias,Sales
486681,Kousuke,Velasco,Sales
486687,Nirmal,Marciano,Sales
486690,Goh,Bahk,Sales
486693,Sastry,Delaune,Sales
486703,Masasuke,Lorcy,Sales
486720,Gou,Kumaresan,Sales
486721,Elvia,Litecky,Sales
486726,Vugranam,Aamodt,Sales
486734,Jolita,Lukaszewicz,Sales
486735,Kristinn,Rotem,Sales
486738,Sasan,Dulay,Sales
486738,Sasan,Dulay,Sales
486740,Guiseppe,Cronin,Sales
486748,Otilia,Kieras,Sales
486752,Toshimo,Scharstein,Sales
486753,Chinho,Hitomi,Sales
486754,Nevio,Dymetman,Sales
486765,Vojin,Apsitis,Sales
486771,Gift,Mandell,Sales
486775,Lene,Yetim,Sales
486776,Narain,Kawashima,Sales
486776,Narain,Kawashima,Sales
486780,Xudong,Nooteboom,Sales
486784,Berni,Verhaegen,Sales
486789,Tze,Yemenis,Sales
486793,Tadahiro,Keustermans,Sales
486801,Sandeepan,Laurillard,Sales
486809,Oldrich,Schmittgen,Sales
486820,Basant,Velardi,Sales
486826,Utz,Erdi,Sales
486828,Sachin,Molenkamp,Sales
486830,Marsal,Unni,Sales
486831,Ennio,Quadeer,Sales
486836,Remko,Klerer,Sales
486840,Volkmar,Picht,Sales
486863,Nathan,Polupanov,Sales
486867,Honglan,Gladwell,Sales
486876,Heon,Vecchi,Sales
486879,Duangkaew,Ligten,Sales
486880,Arvind,Sadowski,Sales
486883,Ayakannu,Deyuan,Sales
486887,Fai,Herber,Sales
486888,Florina,Veeraraghavan,Sales
486894,Kristin,Constantine,Sales
486915,Mohammad,Bruckman,Sales
486925,Saeed,Hatcliff,Sales
486931,Peternela,Bernini,Sales
486931,Peternela,Bernini,Sales
486935,Kenton,Mungall,Sales
486946,Idoia,Chleq,Sales
486952,Gen,Gimarc,Sales
486952,Gen,Gimarc,Sales
486963,Stamatina,Senzako,Sales
486965,Heather,Gornas,Sales
486966,Lobel,Monkewich,Sales
486967,Xiaoqiu,Kalloufi,Sales
486969,Vishwani,Picci,Sales
486974,Hironobu,Fontan,Sales
486977,Jaideep,Baik,Sales
487005,Atilio,Carrere,Sales
487014,Amstein,Schiper,Sales
487054,Bernd,Gire,Sales
487058,Fay,Brender,Sales
487058,Fay,Brender,Sales
487071,Khoa,Klyachko,Sales
487075,Nevio,Alvarado,Sales
487075,Nevio,Alvarado,Sales
487078,Oscal,Seiwald,Sales
487090,Yagil,Oxenboll,Sales
487098,Mana,Poujol,Sales
487108,Souichi,Brendel,Sales
487121,Duangkaew,Litecky,Sales
487128,Tayeb,Samarati,Sales
487129,Navin,Ruther,Sales
487130,Alselm,Roison,Sales
487135,Fai,Baig,Sales
487135,Fai,Baig,Sales
487149,Uno,Suppi,Sales
487151,Rosella,Engelmann,Sales
487152,Radhia,Stamatiou,Sales
487156,Xuejia,Akaboshi,Sales
487163,Przemyslawa,Walstra,Sales
487169,Toshimi,Naumovich,Sales
487182,Pantung,Kalefeld,Sales
487220,Douadi,Hiraishi,Sales
487227,Susumu,Delgrande,Sales
487231,Eishiro,Wendorf,Sales
487233,Berthier,Conia,Sales
487233,Berthier,Conia,Sales
487250,Gita,Gecsei,Sales
487258,Larisa,Kroll,Sales
487259,Akeno,Klerer,Sales
487260,Katsuo,Nyrup,Sales
487260,Katsuo,Nyrup,Sales
487263,Zhonghua,Leaver,Sales
487264,Mari,Hanratty,Sales
487265,Ramzi,Sidhu,Sales
487268,Samphel,Asmuth,Sales
487272,Augustine,Nourani,Sales
487276,Chaoyi,Kowalchuk,Sales
487280,Adib,Hitomi,Sales
487280,Adib,Hitomi,Sales
487282,Masoud,Beeson,Sales
487284,Palash,Wuwongse,Sales
487285,Augustine,Minakawa,Sales
487286,Insup,Copas,Sales
487294,Alenka,Zirintsis,Sales
487298,Ugo,Gischer,Sales
487313,Sushant,Tramer,Sales
487320,Shaw,Nilsson,Sales
487331,Shounak,Waymire,Sales
487339,Debaprosad,Ariola,Sales
487350,Krisda,Axelband,Sales
487358,Godehard,Katalagarianos,Sales
487359,Tesuya,Horswill,Sales
487372,Arvind,Rosay,Sales
487373,Ingmar,Huxford,Sales
487373,Ingmar,Huxford,Sales
487374,Jayesh,Swiss,Sales
487384,Heejo,Nourani,Sales
487384,Heejo,Nourani,Sales
487385,Stepehn,Felcyn,Sales
487386,Byong,Ramaiah,Sales
487393,Keung,Hebert,Sales
487397,Mara,Farrag,Sales
487405,Ioana,Krychniak,Sales
487422,Adhemar,Maksimenko,Sales
487422,Adhemar,Maksimenko,Sales
487436,Paraskevi,Holburn,Sales
487437,Mohammad,Rajcani,Sales
487442,Boutros,Dredge,Sales
487444,Aran,Uehara,Sales
487462,Dipayan,Bierbaum,Sales
487478,Nahid,Weisert,Sales
487482,Tayeb,McAlpine,Sales
487495,Dekang,Shobatake,Sales
487496,Masamitsu,Zaccaria,Sales
487498,Lakshmi,Hebden,Sales
487502,Owen,Peris,Sales
487503,Bernardo,Maraist,Sales
487508,Arfst,Roohalamini,Sales
487522,Marlo,Kemmerer,Sales
487525,Irena,Buescher,Sales
487529,Toshimori,Jiang,Sales
487538,Tomokazu,Douceur,Sales
487541,Temple,McConalogue,Sales
487543,Xiping,Menhoudj,Sales
487543,Xiping,Menhoudj,Sales
487567,Dhritiman,Rahimi,Sales
487577,Nidapan,Bottner,Sales
487579,Zhongwei,Maksimenko,Sales
487580,Guiseppe,Gerteisen,Sales
487580,Guiseppe,Gerteisen,Sales
487582,Domenico,Katalagarianos,Sales
487599,Shai,Plavsic,Sales
487601,Aksel,Emiris,Sales
487611,Vasilis,Sethi,Sales
487617,Berni,Hainaut,Sales
487633,Foong,Zweizig,Sales
487640,Apostol,Vecchi,Sales
487649,Toney,Kornatzky,Sales
487651,Itzchak,Cooke,Sales
487659,Lakshmi,Fadgyas,Sales
487663,Jeane,Brizzi,Sales
487667,Valery,Cannard,Sales
487667,Valery,Cannard,Sales
487677,Danny,Kilgour,Sales
487681,Faiza,Klassen,Sales
487684,Houman,Rahier,Sales
487686,Geraldo,Munoz,Sales
487688,Candida,Rathonyi,Sales
487692,Padma,Ozeki,Sales
487697,Conrado,Marciano,Sales
487703,Khedija,Sewelson,Sales
487709,Sanjai,Vasanthakumar,Sales
487718,Shirish,Legleitner,Sales
487732,Masami,Iisaku,Sales
487743,Chanjung,Kavvadias,Sales
487745,George,Uhrig,Sales
487749,Unal,Comte,Sales
487749,Unal,Comte,Sales
487754,Genta,England,Sales
487758,Sandeepan,Wendorf,Sales
487758,Sandeepan,Wendorf,Sales
487775,Toshimori,Bennis,Sales
487782,Charlene,Syrotiuk,Sales
487789,Val,Bellone,Sales
487790,Kolar,Fontan,Sales
487792,Nevio,Suessmith,Sales
487796,Gunilla,Bashian,Sales
487801,Panayotis,Ferriere,Sales
487801,Panayotis,Ferriere,Sales
487804,Annemarie,Honglei,Sales
487815,Khalil,Pollacia,Sales
487825,Hilari,Kropatsch,Sales
487830,Zeydy,Azuma,Sales
487831,Urs,Lemarechal,Sales
487849,Sanjiv,Perna,Sales
487849,Sanjiv,Perna,Sales
487869,Uli,Guenter,Sales
487869,Uli,Guenter,Sales
487871,Mantis,Panwar,Sales
487884,Yuichiro,Kawashima,Sales
487894,Subhankar,Highland,Sales
487904,Gererd,Ciolek,Sales
487924,Rimli,Denos,Sales
487941,Haldon,Mahmud,Sales
487948,Gritta,Keohane,Sales
487954,Eckart,Schonegge,Sales
487954,Eckart,Schonegge,Sales
487974,Masadi,Smailagic,Sales
487974,Masadi,Smailagic,Sales
487977,Yefim,Gopalakrishnan,Sales
487986,Jackson,Geffroy,Sales
488018,Adamantios,Zweizig,Sales
488018,Adamantios,Zweizig,Sales
488039,Taegyun,Molenaar,Sales
488041,Vasilis,Maccarone,Sales
488053,Gen,Maraist,Sales
488057,Gennady,Schonegge,Sales
488068,Abdelghani,Sabnani,Sales
488074,Giordano,Genther,Sales
488077,Isaac,Huxford,Sales
488104,Wonhee,Furedi,Sales
488114,Krister,DuBourdieux,Sales
488121,Urs,Schneeberger,Sales
488131,Dannz,Rosch,Sales
488141,Kristen,Hambrick,Sales
488145,Phule,Kavanagh,Sales
488149,Shawna,Krichel,Sales
488164,Kaijung,Bahk,Sales
488168,Adil,Kenevan,Sales
488175,Brendon,Alpay,Sales
488180,Kwangyoen,Arlazarov,Sales
488180,Kwangyoen,Arlazarov,Sales
488183,Shaowei,Hiroyama,Sales
488185,Junsik,Hanratty,Sales
488189,Tianruo,Serra,Sales
488191,Sanjay,Stassinopoulos,Sales
488192,Theron,Tiemann,Sales
488194,Oksana,Lortz,Sales
488209,Shuho,Gulla,Sales
488220,Tetsurou,Ouhyoung,Sales
488222,Taisook,Kleiser,Sales
488246,Paris,Honglei,Sales
488249,Macha,Ciolek,Sales
488255,Leif,Passafiume,Sales
488263,Cristinel,Lamparter,Sales
488271,Aimee,Rahier,Sales
488275,Ulises,Woycyznski,Sales
488275,Ulises,Woycyznski,Sales
488279,Danny,Rohrbach,Sales
488290,Narain,Kaltofen,Sales
488301,Shuzo,Matzen,Sales
488327,Takushi,Lemarechal,Sales
488334,Junsik,Picci,Sales
488335,Atreye,Giaccio,Sales
488336,Elgin,Fraisse,Sales
488338,Yaghout,Pietracaprina,Sales
488339,Muzhong,Yeung,Sales
488358,Christ,Speer,Sales
488360,Roselyn,Fioravanti,Sales
488364,Taizo,Murillo,Sales
488380,Navin,Woycyznski,Sales
488400,Claudi,Gulla,Sales
488403,Arra,Klerer,Sales
488407,Leandro,Codenie,Sales
488413,Arun,Calkin,Sales
488425,Lansing,Chelton,Sales
488436,Bernardo,Azuma,Sales
488442,Houman,Wynblatt,Sales
488456,Eran,Vesna,Sales
488460,Shay,Borstler,Sales
488466,Marlo,Thimonier,Sales
488474,Chenye,Hainaut,Sales
488476,Ghassan,Dymetman,Sales
488477,Gregory,Matzel,Sales
488477,Gregory,Matzel,Sales
488478,Shugo,Candan,Sales
488500,Berto,Rabehasaina,Sales
488515,Seshu,Merkl,Sales
488523,Kamran,Genin,Sales
488525,Leen,Zolotykh,Sales
488530,Guther,Vuskovic,Sales
488541,Raimond,Luck,Sales
488545,Shigeo,Condotta,Sales
488545,Shigeo,Condotta,Sales
488566,Sangeeta,Murtha,Sales
488579,Chaoyi,Hagimont,Sales
488580,Bingning,Kieras,Sales
488588,Leni,Demizu,Sales
488593,Venkatesan,Katalagarianos,Sales
488598,Piyawadee,Marciano,Sales
488627,Sven,Barvinok,Sales
488630,Heejo,Muhling,Sales
488631,Marsha,Noriega,Sales
488637,Hisao,Shiratori,Sales
488651,Hercules,Werthner,Sales
488661,Marlo,Verhaegen,Sales
488666,Teunis,Monarch,Sales
488667,Mayumi,Basagni,Sales
488674,Uri,Ressouche,Sales
488677,Gila,Bruckman,Sales
488682,Ugo,Badache,Sales
488682,Ugo,Badache,Sales
488691,Debatosh,Bolsens,Sales
488705,Nevio,Chenoweth,Sales
488712,Gererd,DeMori,Sales
488721,Yahiko,Selvestrel,Sales
488726,Kousuke,Welham,Sales
488741,Atreyi,Lunt,Sales
488746,Takahiro,Chandrasekhar,Sales
488751,Paris,Uludag,Sales
488756,Adit,Luke,Sales
488756,Adit,Luke,Sales
488761,Rajmohan,Onuegbe,Sales
488767,Lubomir,Adachi,Sales
488776,Jiann,Schmiedel,Sales
488778,Shaz,Mitina,Sales
488794,Bodo,Serdy,Sales
488800,Foong,Schieder,Sales
488806,Huican,Ranon,Sales
488811,Annemarie,Simkin,Sales
488813,Elliott,Gelosh,Sales
488818,Masasuke,Tchuente,Sales
488832,Deniz,Junot,Sales
488832,Deniz,Junot,Sales
488848,Changho,Poehlman,Sales
488853,Kshitij,Axelband,Sales
488857,Arto,Garrabrants,Sales
488859,Odysseas,McFarlin,Sales
488877,Magy,Baca,Sales
488881,Aran,Puppo,Sales
488882,Kwangsub,Khalil,Sales
488887,Szabolcs,Iwayama,Sales
488894,Boriana,Champarnaud,Sales
488907,Reinhold,Kitai,Sales
488907,Reinhold,Kitai,Sales
488910,Moto,Slutz,Sales
488928,Adel,Bazelow,Sales
488940,Zhongwei,Beutelspacher,Sales
488941,Wayne,Zeidenstein,Sales
488963,Conrado,Weisert,Sales
488965,Khosrow,Pokrovskii,Sales
488965,Khosrow,Pokrovskii,Sales
488969,Remko,Benzmuller,Sales
488980,Vishwani,Reeker,Sales
488988,Izaskun,Puppe,Sales
488995,Moon,Morris,Sales
488998,Kendra,Hennings,Sales
489005,Gilbert,Onuegbe,Sales
489010,Youngkon,Skrikant,Sales
489015,Boriana,Benzmuller,Sales
489040,Xiping,Lueh,Sales
489050,Jeanna,Pramanik,Sales
489054,Edwin,Giveon,Sales
489060,Kazuhito,Sevcikova,Sales
489063,Jianhui,Penn,Sales
489083,Kish,Birch,Sales
489088,Basem,Perz,Sales
489113,Woody,Kriebel,Sales
489114,Muzhong,Felcyn,Sales
489117,Constantijn,Gustavson,Sales
489124,Chandrasekaran,Uhrig,Sales
489126,Anestis,Macedo,Sales
489126,Anestis,Macedo,Sales
489128,Nishit,Gluchowski,Sales
489130,Guadalupe,Ligten,Sales
489149,Ottavia,Sethi,Sales
489151,Percy,Hoogerwoord,Sales
489205,Eran,Cunliffe,Sales
489211,Demos,Kilgore,Sales
489215,Conrado,Ritcey,Sales
489221,Dulce,Remmers,Sales
489243,Teiji,Lores,Sales
489245,Shrikanth,Steenbeek,Sales
489257,Premal,Rissanen,Sales
489260,Constantine,Huxford,Sales
489267,Alper,Vadhan,Sales
489267,Alper,Vadhan,Sales
489269,Gully,Fontan,Sales
489270,Yonghoan,Yoshizawa,Sales
489280,Kristen,Fraisse,Sales
489283,Abdulah,Ritzmann,Sales
489318,Uta,Stellhorn,Sales
489318,Uta,Stellhorn,Sales
489321,Greger,Curless,Sales
489323,Kazuhiko,Peres,Sales
489325,Qiwen,Furudate,Sales
489335,Suebskul,Nivat,Sales
489337,Filipe,Velasco,Sales
489340,Fuqing,Setlzner,Sales
489341,Bernd,Schmezko,Sales
489342,Shai,Vesna,Sales
489349,Foong,Schapire,Sales
489349,Foong,Schapire,Sales
489350,Oscal,Belinskaya,Sales
489352,Mona,Coors,Sales
489365,Adhemar,Validov,Sales
489367,Waiman,Weiland,Sales
489368,Tianruo,Parascandalo,Sales
489368,Tianruo,Parascandalo,Sales
489370,Petter,Beausoleil,Sales
489381,Elzbieta,VanScheik,Sales
489389,Claude,Bonifati,Sales
489405,Sarita,Heuter,Sales
489405,Sarita,Heuter,Sales
489410,Falguni,Ratnakar,Sales
489415,Aluzio,Ranft,Sales
489437,Yuriy,Chelton,Sales
489440,Conor,Jonsson,Sales
489452,Hercules,Sethi,Sales
489464,Marsha,Chepyzhov,Sales
489464,Marsha,Chepyzhov,Sales
489466,Kazunori,Gurbaxani,Sales
489467,Fumino,Hofman,Sales
489470,Duro,Hambrick,Sales
489471,Val,Jeong,Sales
489484,Qingxiang,Furedi,Sales
489484,Qingxiang,Furedi,Sales
489499,Fun,Nicolson,Sales
489500,Hideo,Bridgland,Sales
489504,Apostol,Kriebel,Sales
489515,Taiji,Poupard,Sales
489516,Jayesh,Erbe,Sales
489518,Alexius,Dulay,Sales
489523,Uriel,Sessa,Sales
489528,Stamatina,Henseler,Sales
489536,Rosalyn,Parveen,Sales
489560,Soenke,Vesel,Sales
489565,Domenick,Brodal,Sales
489581,Kazunori,Shiratori,Sales
489582,Pranav,Ozeki,Sales
489585,Janalee,Callaway,Sales
489595,Arvind,Gomatam,Sales
489595,Arvind,Gomatam,Sales
489618,Denis,Gadepally,Sales
489622,Hinrich,Malinowski,Sales
489624,Odoardo,Malabarba,Sales
489626,Perry,Hennings,Sales
489638,Filipp,Socorro,Sales
489663,Troy,Koblick,Sales
489669,Danny,Businaro,Sales
489674,Maja,Tramer,Sales
489677,Irene,Gill,Sales
489677,Irene,Gill,Sales
489680,Divier,Ratzlaff,Sales
489688,Amalendu,Fadgyas,Sales
489692,Amabile,Farrar,Sales
489702,Xiaoqiu,Noriega,Sales
489730,Niranjan,McAffer,Sales
489731,Martial,Gopalakrishnan,Sales
489734,Miyeon,Staylopatis,Sales
489751,Masali,Feldmann,Sales
489758,Marin,Hempstead,Sales
489759,Serap,Pell,Sales
489762,Huei,Benzmuller,Sales
489782,Jiong,Schnabel,Sales
489801,Dante,Lichtner,Sales
489805,Pranas,Cools,Sales
489808,Tonny,Valiente,Sales
489823,Xiaoheng,Bugrara,Sales
489835,Chinho,Fortenbacher,Sales
489844,Yakkov,Kuhnemann,Sales
489858,Kristen,Iisaku,Sales
489860,Paloma,Verhoeff,Sales
489862,Franziska,Kornatzky,Sales
489863,Duangkaew,Murthy,Sales
489880,Nevio,Pearson,Sales
489885,Heng,Guting,Sales
489888,Yahiko,Jumpertz,Sales
489889,Slavian,Pillow,Sales
489890,Bezalel,Hebert,Sales
489893,Yuriy,Niizuma,Sales
489901,Guther,Schaad,Sales
489904,Renny,Gecseg,Sales
489909,Amabile,Kampfer,Sales
489916,Steve,Munoz,Sales
489938,Oscal,Beausoleil,Sales
489953,Valeska,Collavizza,Sales
489969,Chikara,Shimshoni,Sales
489972,Sivanarayana,Selenyi,Sales
489983,Teruyuki,Zuberek,Sales
489985,Atreye,Mandelberg,Sales
489986,Remco,Impagliazzo,Sales
489988,Girolamo,Henders,Sales
489993,Satyanarayana,Pena,Sales
490003,Owen,Escriba,Sales
490007,Basim,Pettey,Sales
490010,Kshitij,Ranft,Sales
490017,Randi,Percebois,Sales
490034,Fuqing,Lupu,Sales
490037,Jagoda,Varman,Sales
490041,Manohar,Heuter,Sales
490042,Vivian,Syrotiuk,Sales
490044,Huiqun,Ginneken,Sales
490064,Uta,Jayawardene,Sales
490071,Claudi,Comte,Sales
490100,Khalid,Bressoud,Sales
490102,Oguz,Gulik,Sales
490104,Adhemar,Lowrie,Sales
490109,Kitty,Serre,Sales
490127,Mario,Tokunaga,Sales
490140,Dmitri,Pramanik,Sales
490140,Dmitri,Pramanik,Sales
490141,Candido,Danlos,Sales
490149,Uli,Zhang,Sales
490150,Guadalupe,Aumann,Sales
490155,Kenroku,Tchuente,Sales
490164,Martina,Mandell,Sales
490165,Arvind,Brobst,Sales
490168,Lena,Delgrange,Sales
490172,Hisao,Thimonier,Sales
490181,Thodoros,Chelton,Sales
490182,Hironoby,Tetzlaff,Sales
490183,Guozhong,Hegner,Sales
490183,Guozhong,Hegner,Sales
490195,Takanari,Schurmann,Sales
490204,Abdelaziz,Waymire,Sales
490214,Guttorm,Thimonier,Sales
490215,Dannz,Bennis,Sales
490218,Barun,Famili,Sales
490224,Honesty,Raoux,Sales
490225,Angel,Velasco,Sales
490226,Kristinn,Syang,Sales
490231,Mori,Siochi,Sales
490238,Subhankar,Vadhan,Sales
490242,Padma,Jeansoulin,Sales
490249,Sahrah,Riefers,Sales
490250,Elvis,Baez,Sales
490251,Youssef,Zweizig,Sales
490264,Hilary,Meriste,Sales
490268,Aluzio,Menhardt,Sales
490269,Hideyuki,Schaar,Sales
490273,Hilary,Luby,Sales
490276,Gudjon,Hutton,Sales
490279,Uma,Bach,Sales
490281,Manu,Crabtree,Sales
490287,Tran,Itzigehl,Sales
